Market On South,12/11/2016,"I was disappointed with Market On South based on the reviews. I will say the dishes here make you think you are eating meat, which is an achievement, but we left feeling bloated and just not feeling ""clean"" because the food seemed very heavy and overly salty. My sodium levels were off the charts. We ordered the Orangebird, French Toast and Cheese Potatoes. I love bold flavors, but this was just heavy, heavy, heavy on salt in everything, which is the only thing I tasted. I will say the baked goods are excellent though, which is why I gave 3 stars. I would come back for the baked goods, but I'll skip having a meal.",3,,,,Jon A.,XSHxHyIyVDPCHEjvpLMyLg,
Market On South,10/16/2015,"I'm going to try not to ramble but holy amazing food Batman.

First off, it's getting easier to find vegan food in Orlando, which is awesome. But along with that, it means we have a lot more to compare so the (soy) cream rises to the top, so to speak. Market on South is the soy cream of the crop (I'll stop with the metaphors, I'm sorry... I'm not sorry.)

Let's start with the very few drawbacks- there is no sidewalk really so if you walk there, you're basically walking alongside South St traffic which can get a little worrisome. Also, they don't have coffee- yet. They will be rolling that out, but for now you have to survive off the natural caffeine in the chocolate. Mmmm, chocolate.

Now the good stuff! This place proves great things come in small packages, and even with how seemingly small the Market is, the layout makes excellent use of the space so you don't feel cramped or crowded. I haven't tried the food food yet (because you skip dinner and go straight to dessert when Celine's making the dessert- that's just a rule.), but I'm very excited to and I'll add to this review when I do. However, I had some of the bakes goods from Valhalla Bakery and OHMYGODGUYS, it's SO good. Thanks to so many places making vegan desserts, it's easier to tell when something is quality and baked with finesse or when the bakers is just lazy and throwing sugar at the problem (COUGHrhapsodicCOUGH). Celine went above and beyond and gave me a sample of the new soft pretzels she was trying out. Now I know you THINK you've had a soft pretzel before, but trust me- this will change your life. In fact, my new ideal evening is going there after work for a beer and pretzel and pretending that calories aren't a thing. (I'm just cultivating mass, bro)

I could go on forever about the food but let's chat about the actual building. It's cute, in a great location, I hear talks of a Saturday market in the back parking lot, AND talk about kid friendly- they have a nice pinterest-worthy changing table in the bathroom. I can't tell you how much that came in handy when my little guy decided to stare me in the eyes and express his annoyance with me through feces. That being said, this isn't Gymboree, you'll see some cute little ones running around, but there is a healthy mix of all sorts of people who appreciate good vegan food/dessert/beer/wine/(future)coffee/kumbacha made correctly all in one awesome and beautiful laid-back environment.

Come for the soft pretzels, stay for the tattooed hotties milling about.",5,13,3,7,Tairi P.,seV-WtQg3oiOHkymKxan3Q,"91f34039-71a8-3476-adff-710f7cfcd5a9.jpg,477f2f03-a45e-33ad-ab29-f4d9db4caa96.jpg,258b2d79-6a7a-3507-a427-1e8363b02235.jpg,6b728737-61ae-3baa-9e68-c38651ae3115.jpg,986a36bb-4d94-3109-995c-55c438a29941.jpg"
Market On South,4/28/2016,"Absolute GEM! Tasty, perfectly executed sandwiches and the best damn doughnuts I have EVER had the pleasure of eating. And I'm no vegan! This place is a MUST TRY!!",5,3,2,2,Jeanette G.,TmAg8S3f6h8AxZrLIDFfhQ,1af1285d-ef62-39dc-92d5-19436597abeb.jpg
Market On South,5/14/2016,"I love this place so much. They definitely show all the vegan-haters what vegan food can really be.

The donuts from Valhalla bakery are always a crowd pleaser. Buy a dozen for your next brunch get-together, but make sure to get there early! They are usually sold out of donuts by noon, and there's a line around the building before Sunday opening. The pistachio Rose is my favorite so far.

Dixie Dharma is amazing southern comfort food. My go-to is the Carolina now pulled jackfruit sandwich with crispy onions, and the tater salad for the side. Make sure to try out all the sides!

They also have some great gifts and great craft beers on hand. This is a great stop for vegans and omnivores alike! One of the few vegan places my boyfriend actually enjoys.",5,2,,,Taylor D.,dSxxszmgOBLaZ9pxoQ_1Yg,
Market On South,10/17/2015,"I had been eagerly awaiting for this place to open and it is everything I hoped for. Food is absolutely amazing. I've now tried the BBQ, sloppy joe, and fried green tomato sandwiches and I can't pick a favorite, because they're all that good. The mac and cheese is a must have. I also picked up some revolution sauce ketchup the first time I was in and I put it on just about everything. Make sure you grab some baked goods to go. And if you take home one of those little mason jar desserts you can bring it back and they will reuse it :)

They opened just in time for the perfect weather to sit on the patio and enjoy some really great food. check it out, I know I'm going to be back a lot.",5,4,2,3,Jennifer W.,GD23oarLTvaUkP6sEBQ9LA,"057a8f8e-50b8-3b10-95b8-acc34309cde4.jpg,3581e06c-f82c-38c5-a5e0-420c5b8f7531.jpg"
Market On South,10/8/2015,"Pleasantly surprised last night trying dinner here! Accompanied with my Vegan friend, I tried the jackfruit BBQ sandwich on a reccomend from the nice guy behind the counter with a side of the baked mac and cheese, both delicious! Great interior with bar tops and lots of merchandise to buy from all local vendors. Outside seating there as well. I finished my meal with their mini pecan pie from the dessert case, also delicious. If you're one to shy away from vegetarian or vegan fare I promise you this place will change your mind! Can't wait to try it again!",5,7,1,5,Todd W.,qvn0u2Myq45MaXB2tX_Sfw,"afbbad42-e988-354b-bac9-045998c9301c.jpg,9ccc52fa-80d6-32a5-b229-fb9c791438c0.jpg"
Market On South,6/12/2016,"I have seen so many reviews on Market on South and was interested in visiting the moment I heard about it. My first visit was with my boyfriend (he's not a vegan) and he loved it. I enjoyed the indie home grown feel to this place. From the herb garden outside to the mason jars for water. The food was superb, fresh and delicious. I and can't wait to visit again!!",5,1,,,Raquel B.,8xtebaBJVkUSRpcdXHAGQA,aa32db3a-eeb5-3dbd-ae4b-063985534cdf.jpg
Market On South,4/21/2016,"Let me just start this off by saying I am an absolute carnivore and there is no denying it.

We joined a group of friends who were going to Market on South for lunch and had no idea what to expect, but all they told us was the the food was incredible and it's all the rave right now. When we arrived at Market on South that's when my friends decided to tell me that this place was vegan. Not a fan of trying new things, I decided to stick with it anyways and venture out of my comfort zone.

The place looks exactly like it does in pictures. When we got there the line was out the door, which made me think, wow this place really must be good. The first thing I saw when we stepped inside was the massive cinnamon buns being made right in front of you. It didn't take long to reach the front of the line to order, which was nice, especially being that I was starving. I ordered the California Pulled BBQ Jackfruit sandwich with a side of mac and cheese, and a massive cinnamon bun on the side for dessert (there were no more doughnuts :( ). After we all ordered, we realized there wasn't really anywhere to sit. We finally got a table outside and once we got settled, the food had come out pretty quickly.

Just from the looks of it, the food looked really great. I first tried the mac and cheese, and that first bite tasted amazing, though, the more I ate it, the more I realized it had a funny taste and wasn't what I was used to. When I tried the sandwich, I knew that it was going to be hard to finish. I don't know what everyone else is talking about, but the texture and taste is not the same as meat. Because I was starving and I paid like 16 bucks, I obviously finished my food, but I found myself wishing I was somewhere else. When I took a bite of the cinnamon bun, it made up for everything. It was literally heaven.

If you like vegan food, or are into trying new things, then I say go for it and give Market on South a shot! If you aren't into vegan food and don't like trying new things, I still say go for it and get the cinnamon bun!!! Overall a fun experience with friends and the staff was so nice, I forgot that I didn't like my food!",3,3,1,,Ivelisse C.,KplidimnAimjGT35bWplxw,
Market On South,4/17/2016,"I was very excited to check this place out, but was left pretty disappointed.  The prices are pretty high ($16 for sandwich and iced tea), but I was ok with spending that much with the hopes of a great experience.  My fried green tomato sandwich was just bad.  The bread was smothered with I think paprika, which for finger food is a terrible idea.  I couldn't pick up the sandwich without my fingers turning bright orange.  Just be prepared for overly ""foofoo"" food.  If I ever go again, I would just go for dessert, that food smelled amazing!!

The ambiance is also just alright.  It's on South Street, which isn't exactly the nicest of streets.  They have a garden alongside the road, and I just thought about the amount of car exhaust hitting them the whole time.  I hope they don't use any of the veggies from that garden.  I did enjoy looking at the local goods being sold in the store from local vendors.",3,5,2,,Jessica R.,quyzbUzxUwXZpZd4t57xVA,
Market On South,10/22/2016,"Plant based restaurant that could  convert everyone to plant based eating!  We had the fried green tomatoes and boiled peanuts!  The taste, presentation and  spin on the flavors made this southern boy very happy!  Took 2 doughnuts and some almond milk home for a night snack!   My only regret, so far from Tampa!",5,2,,1,Glenn W.,eLHdUdAhiAKn6lMq_gVAYQ,
Market On South,1/4/2017,"Amazing food! Big time foodie...this place is great. Not a vegan, but could definitely become one with food like this.",5,1,,,Elita C.,cR05J40JNpZhPSt0qQj-Ig,
Market On South,10/20/2016,"Amaizing place, amaizing food and great people.",5,2,,1,Mario V.,tPObEKSltC51i5LBu1Z07A,
Market On South,4/9/2016,"I went here on a Sunday, for the Valhalla Bakery.  Place was packed, but service was fast. One of the staff members saw me taking pictures of the place, while online, and she made some comments toward me that seemed like she was making fun of my pictures... I thought that was weird, but was so excited about the donuts I really didn't care.  Donuts were tasty, but a bit too large, I would say. Normally, i wouldn't see this as a bad thing, but they are very fluffy and since the toppings are only on one side, the rest of the donut seems without flavor. I solved this ""problem"" by cutting a layer from it, therefor making my donut not as tall, but still fluffy and very delicious.  The coffee was a bit disappointing.  Maybe it's a stereotype, but with good pastries, I expect good coffee. Coffee was a regular brewed cup of joe. Overall, I'm not a huge donut fan, but these donuts did the trick... and even better, they are Vegan! I'm not a vegan, but I can appreciate good vegan/vegetarian food. Employees were friendly, even though the place was packed and service was fast. I want to go on a regular day and taste their friend green tomatoes sandwich! i hear it's a huge hit!",4,2,2,2,Michelle M. C.,HRXCDZeC7_a5rOCnwTftWg,"ca6a28b6-a225-39dc-a91e-1d65ceb2abde.jpg,89e99883-4bd1-3ad0-b36e-6e5f9b96120e.jpg,58a50593-8512-33da-abfa-c3c201d7d048.jpg,3734c253-25fb-3616-80b0-64a828aebed3.jpg,3f91941f-85ed-385c-a144-40690a984e80.jpg,a01b0660-1551-35c9-b9f4-be86cc3405ee.jpg,0ca61805-f3e8-308c-8f5e-6e4152d89368.jpg,afdead2b-524f-3c42-b510-2c0bb5dccd36.jpg,8e12a12a-f61c-335e-9c54-1be04c2a68e2.jpg,fd47ff00-2bbb-36ba-846f-59a2cc18607e.jpg,12fb8724-e260-3d9e-ac0c-8d2f25d4555a.jpg,006c1ae0-2e00-3119-8284-0db6200d3310.jpg"
Market On South,6/10/2016,"We've been meaning to try MoS for a while now, and finally had a chance.  The food was delicious.  

I noticed someone complained about the portions -- I don't know what to say, we were all completely full at the end of the meal.  The prices may seem a bit high to some, but considering that you're getting food that is not mass produced it's still a bargain.",5,1,,,Charles M.,2-ID0pyjP_demBnsJi5gpg,
Market On South,5/8/2016,"The best vegan, gluten free, wheat free, dairy free cafe/place I've ever tried in Orlando!! Highly recommend for all you healthy eaters out there!!!",5,1,1,1,Claudette G.,V3yTkhanNHay4Prs1sc_KA,"c4550bd3-273d-32e2-a056-104747e7639d.jpg,4a8d4af1-ca9b-3567-8824-c71aa77d997a.jpg,1d297274-25b5-305a-a62f-02918ae4dc28.jpg,2ed5225a-b3d4-303f-8269-ec35a658e2eb.jpg,e8b911ed-e3a3-34cc-bdc3-2f00f3dddb59.jpg"
Market On South,5/22/2016,"I really loved my visit to Market on South.  It's a fast casual scratch made vegan comfort food offering.  5 stars for location and just vibe.  One thing I hate in restaurants is finding a table.  It stresses me out.  I deducted 1 star because I believe there is room for improvement to ste up a system.  What you do is order your food, then find a table.  Of course, my husband and I did that and oh my there were people just sitting at tables while their friends and families were waiting in line.  I could have sat down, ate and the table would be there for them.  Nope.they just wanted to sit there for 20 minutes taking up valuable space.  And this was not on one occasion, but two.  I noticed that happened a lot.  Okay...well that's the critical part done.

The good.....The food is awesome, spot on.  Creative, tasty and filling.  I like the fried green tomato sandwich, it was perfectly balanced.  I think the chef goes a little crazy sprinkling paprika on everything because my husband and I left with red fingers.  just a little feedback there I didn't deduct a star for that.

Overall I recommend you check it out!  Oh, and it's pretty affordable too!",4,1,,,Andi C.,LTNGsvKesjNrvYrz64tH2w,
Market On South,9/26/2015,"Wow. Don't pass this without going inside! Tucked away on South street this market is the bees knees. And what an apt name because that's just what it is, a market of all yummy goodness to satiate all walks of life.

They have amazing sweets and treats from small tasty bites to full on gourmet wedding cakes... But it doesn't stop there. They've got real food. Like real, made by human beings food that's good for you and tastes delicious! I personally had the Georgia Peach Sloppy Joe with potato salad side AND the Fried Green Tomato Sandwich with bacon tempeh. I ate that right quick and had to go in for some strawberry lemon bars. Let's just say my taste buds were very happy and keep asking me to go back for more.

And back to the whole atmosphere... Very casual, fun, relaxed. Just good people wanting to share the goodness with you! Hang inside or chill on the patio, whatever floats your boat.",5,4,1,2,Ann D.,MSC5U_UL3sOymYy6bojJng,"af60b7ec-0aea-39ad-85c1-8ed3d4fa6c05.jpg,99872ebb-96c7-3a9d-86de-948986eed1d8.jpg,2c9a8f39-dce9-310f-9072-40385ea672c9.jpg,e203543a-2ea4-3aef-9ad6-e050848e47e8.jpg,87beb0fe-bc4a-3b93-aa38-03432d31f553.jpg,712f3ec4-5d53-3dae-9a93-076a1422640f.jpg,dd94aa1b-5036-3ab2-b95e-684262fdce13.jpg,3e8fcb04-31d8-372c-aa7c-b04fd7a992dc.jpg,ea254a1f-b340-3074-b44d-d5a79a1a9944.jpg,cff89d49-26f4-3f46-89b0-50cfdb06b4f4.jpg,0c485885-9cd0-36f9-80df-cc4ecaf27490.jpg,d7516d22-1859-31cb-bf55-3f98fc950733.jpg,a0d08739-79b3-3c01-a18a-b90f9bc556ea.jpg,59175e51-99c4-36cb-8722-b16f1064deb7.jpg,e5f86f4d-a69a-384b-ae55-0ec2e39badb4.jpg"
Market On South,7/16/2016,"Very relaxed atmosphere - cool outside seating area with lighting. The inside has the vegan hipster look with the staff to match lol.

Entire menu is vegan/vegetarian - even if you necessarily aren't into this type of food I'd suggest to give it a try. The dishes that they make won't give you the ""where's my meat?"" feeling that I most vegetarian dishes leave me with.

I forgot what the dish I ordered was called but I had a sandwich thing . It was packed with flavor & I loved it. Not the type of food I'd eat everyday personally but the best vegan food I've had. Probably the only vegan place that will get 5 stars from my chicken/steak loving ass.",5,,1,,Marco M.,Yxr8bS6hb-D_XOFObPt4yg,
Market On South,12/24/2016,"The flavors at this place are phenomenal. I'm not a vegan, and I only stopped in because I was driving by and our other local brunch spot was closed for the day. We wanted a quick brunch. The biscuits and gravy were fabulous. Even my fianc?? really enjoyed it, and he is a meat eater.",5,1,,1,Heather W.,EQKwMT5fuIx2lVsAkMGkFQ,
Market On South,2/11/2016,"Nom nom nom. Can tell the sloppy joe isn't meat. Came here due to Yelp reviews, and it was soooooo good I needed to continue the 5 star tradition!  

ALSO - I'm not vegan, just a fan of good food, and this place takes the cake. Had their dessert which was phenomenal as well.",5,1,,,Heather A.,fv8wjpOcOuw-gbhzShjDtA,46bc0dbd-8025-3f83-b354-ea27cb466324.jpg
Market On South,2/9/2016,"What an awesome addition to not just the Orlando vegan food scene but the entire food scene in Orlando. I have frequented Market On South multiple times and tried many of their menu items. Market On South is the perfect place for sweet and savory dishes. The savory from Dixie Dharma, serving southern vegan dishes, and the sweet from Valhalla Bakery, serving incredible cakes, donuts, pies and much more.

Entering the market, you walk up to the counter, gaze above at the yummy menu over the bar and order with the employee at the register. After that, you go find a seat and they bring it right to you!

I have tried the fried green tomato sandwich, pulled jackfruit BBQ sandwich,
Tiki tacos with both tempeh and jackfruit, and last but certainly not least, sides of crispy brussels, cheesy homies, creamed corn, and Mac n cheese.

The fried green tomato sandwich is such s classic for me and has become one of my favorite menu items. The green tomatoes are so thick and it's always a bit of a challenge finishing the entire sandwich.

The crispy brussels are flash fried with an amazing hint of sweetness. I actually crave them.

Sometimes Dixie Dharma has a ""side of the day"" so keep an eye out for rotating side items.

On to the sweets!

Valhalla Bakery never ceases to amaze me with incredible desserts time and time again. Whether it be key lime cupcakes, creamy Nanaimo bars, or perfectly fried donuts, you can't go wrong here. Beware: donuts sell out FAST! So get there early to grab a dozen. You will want a dozen.",5,1,,,Brittanni W.,FW6sorlzv7TUxT3plbXrLA,b2850746-da9b-32a5-ae37-542843a83c0a.jpg
Market On South,6/13/2016,"I am not Vegan, but always feel good when I eat meatless meals.  I love a place where I can eat a light and healthy meal paired with a cold beer!

Great friendly staff, and comfortable chill environment!",5,,,,Elliott J.,GVi7ns-0l8NfhbYp-jDFOw,
Market On South,10/7/2016,Me and my boyfriend tried almost everything in the menu. And took dessert away with us! So delicious. So friendly. Just an awesome time!,5,1,,,jessica l.,cAGLPXQJfprmuHslI7T-7w,
Market On South,11/28/2015,"I finally got to stop in and try this place. It's a very cute little set up that offers an interesting twist on vegan dishes along with delectable vegan treats.

I have tried their jackfruit sandwich that came with a side of my choice. I decided on the semi sweet and savory side of brussel sprouts (yummy)! This place rocks!

On Sundays, for a limited time you can stop in and take your pick of the AAAmmazing vegan doughnuts that are brought in from Valhalla Bakery. I do warn that they go very fast. Hands down, the best doughnuts I have ever tried in my whole life and they're so pretty! :)

The staff is super friendly, they offer samples of the kombucha before purchase. They had a very interesting coffee kombucha that I most likely will get next time. I ended up getting the ginger kombucha which was spot on.

The atmosphere is quaint and welcoming to all. I plan on coming back and eventually trying everything on their menu!",4,,,1,Jessica V.,OO_41NwwgrZTXty4h0Eu4Q,"377bb696-690e-3a36-afc3-cf74f14c32ed.jpg,83e213c9-1413-3782-b9e0-8bec36180010.jpg,c1fa9228-d15d-3cb3-8a42-7bf2cd2204fc.jpg"
Market On South,6/2/2016,"I'm giving this place four stars instead of five only because the market options are a bit limited at the moment.
That said, they have a nice variety of pressed juices, candles, deodorant, beard serums, and sauces available. They even had oatmeal cookies specifically tailored to nursing mothers.
The star of the market as far as I'm concerned are the two restaurants, Valhalla Bakery and Dixie Dharma. If you're wanting more shopping options--and aren't concerned for vegan items specifically, the Plant Street Market has more options.",4,,,,Amanda Q.,PZVk_rxTwZJFIww6iK5ZOQ,
Market On South,10/9/2016,not a vegan myself but my sister who is took me and i must say im quite impressed and it deff has me interested! had the key lime pie and it was delicious and also had a hotdog and tasted the same as a regular hotdog which was pretty neat. I plan on going again and trying a few things on the dharma menu. staff was very friendly and helpful on explaining the ingredients used for the awesome selection of baked goods. Overall it has my attention and cant wait to come back!,4,1,,,Alexe L.,oQ-9u0LVPOYoXs6BqMAz7w,
Market On South,10/3/2016,"Uh, this place is actual heaven. Everything is delicious, the prices are good and they are so community minded! One of our favs in all of Orlando!",5,1,,,Cyndy A.,ZqcKfBh5Glub0YKeK9_OBw,
Market On South,"12/12/2015
Updated review","Ok I'm starving, my husband is starving. It's 930pm, we call, the kitchen is closed and we can only get hot dogs and baked goods and beer, of course, says Ronnie. We've heard about this market three times in the last week, everyone says it's so amazing. So, we are going to do vegan hot dogs.

Mark says, ""How good can a vegan hot dog be?"" You see, we're not vegan. In fact, I'm barely vegetarian. Mark, he's a lacto-pescatarian if we're gonna get technical. Me, I'm a come what may kind of eater. I mostly choose healthy, mostly will eat what he eats, but I'll still throw down a steak if given the opportunity.

My first thought, ""that's not a very big hot dog."" Remember, we're Stahhrving. I had my heart set on the Sloppy Joe, but we were too late for that. We ordered the holiday hot dog, cran-something with crunchy onions, idk. I'm in, I took Ronnie's recommendation, I just want it to taste good.

Jesus, Mary and Joseph, it's epic. It smells like a hot dog, it's tastes like a hot dog. It's gourmet hot Fricking dog. It's gone, I washed it down with a Funky Buddha draft. It was perfect and without the guilt of eating Miss Piggy. Best of all, size didn't matter. I was completely satisfied.",5,,,,Sammy S.,Tl_CnlYkrXC_HfcVrFpTAg,6279d193-9e1c-33b5-947a-cddfc8e991c0.jpg
Market On South,10/16/2016,Loved the meal! Got a vegan sloppy Joe called orange something or other and the mac and cheese.  The mac and cheese was ooey and gooey just like real cheese.  Good beer selection also in addition to the bakery selections which I took away so I'll report back in those.  Definitely will be returning to try some other items which caught my eye like the TLT a vegan BLt and the friend green tomatoes.,5,,,,A P.,N4Wjy8HhrvdQSAqg1pbi7g,
Market On South,6/18/2016,Fried green tomato sandwich. Amazing. Jack fruit tacos. Yes ! 100% recommend visiting.,5,,,,Roger V.,dwTVThKsmsZjgYYjIAKmIQ,985e0ec9-55a4-3653-ae5c-b636fa583396.jpg
Market On South,4/13/2016,"This little cafe brought a TON of flavor. Most (if not all) of the menu items are vegan but every option sounds so amazing that I don't think you could go wrong. Just choose anything on the menu and your food will quickly be brought out to you by a tattooed hipster (of course) and then your taste buds will sky rocket to the vegan heavens.
I came there the day before a half marathon, so I needed to fill myself with some carbs. I chose the pulled jackfruit sandwich and all I can say is YUM. I had never tried jackfruit before, but it had a thick, meaty texture to it, yet did not leave me feeling heavy like meats do. It was made with a barbecue-like sauce and had some arugula in it, with lemon zest and balsamic topping off the sandwich. I took off the top piece of bread and ate it as an open face because the faux meatiness of the jackfruit quickly filled me up. Each bite was a perfect mix of zest, smokiness of barbecue, sweetness of jackfruit, and overall deliciousness.
I got the braised collard greens as a side, which were slightly spicy but not too spicy and their juiciness complemented my sandwich well.
I tried a small bite of my friend's sloppy joe, and whatever was in it also tasted delicious and had the texture of meat, but not the heavy flavor.
They also have a ton of vegan baked goods - my one regret is not buying a vegan cookie for later!
Their prices are pretty hefty though, 12$ for a sandwhich and some sides, like brussel sprouts are even $1 more. I would have bought a baked good but didn't feel like spending ~$5 or a nanaimo bar (but I shall be back).
Overall, the perfect fusion of smoky, flavorful barbecue fare, but in a light, guilt free, and unique vegan presentation.",5,1,,,Rita S.,aa9xI_BuZqp6AFB-RypglA,2202e3c8-4123-3dbe-9aee-ddb0995cb541.jpg
Market On South,5/28/2016,"Trey the orange bird! The darmah dressing on the salad was top notch!

Cool vibe and chill people. Love it!",5,,,,Edgar J.,a7uWXdB9ZDOn9Lg3uFgI-g,
Market On South,3/29/2016,"Ever since my husband had a triple heart bypass last August, we have eaten much, much less animal products. Consequently, we have been searching the city for great vegetarian/vegan options.

We really enjoy this place! For you meat-eaters out there, you will come out thinking ""I couldn't believe that didn't have any meat in it at all. Seriously"".

I got their version of a sloppy joe which has peaches in it; it was incredible! It is so full of flavor, I could hardly believe it. Incredibly hearty, enough that a big guy with a large appetite would love it. Messy enough that I just ate it with a fork; but messy is good!

Hubby got their version of a BLT but called the TLT; the first T standing for tempeh bacon. He thought it was excellent and hearty as well.

We also loved the laid back atmosphere. It was one of ""Yeah, we make great food here that just happens to have no animals products in it"". It welcomes people who are trying out a plant based lifestyle or people who just want to try something different; it doesn't matter to them. No preaching, just good food.

We also tried a few of the bakery items and loved them as well.

Try them, especially if you've got someone in your life that you're trying to introduce plant based eating.

We will definitely go there again. I hope they make it because Orlando needs more non-chain, healthy restaurants!",5,1,,1,Bonnie R.,R0V89h80dxhHOSb5kIj-FA,
Market On South,6/17/2016,"Not a vegan, by any stretch of the imagination. I love meat. Standing over a grill with a big ole ribeye or a chicken is home. The jacked fruit ""pulled pork"" with Carolina BBQ sauce fooled me. The braised collards as a side and a grapefruit and Ginger kombucha made for one hell of a meal.",5,,,,Will B.,#NAME?,2e30ae2e-189b-35b0-a66e-db8cfffdb257.jpg
Market On South,2/15/2016,"The food is decent,  but the customer service needs improvement. I was visiting the area and very excited to try their donuts, but they were sold out.

I asked to place an order for the following day, but was informed that they no longer took special orders. Furthermore,  that I would have to come first thing in the morning and wait in line. One person behind the counter explained that it wasn't fair to have 50 preordered donuts unavailable to customers waiting in line. I explained that I was visiting from out of town, but they would not budge.

I don't understand the logic. If I have the foresight to plan ahead, why should I have to wait in line and then maybe or maybe not come away with donuts?

When I called the following afternoon as I was on my way, I was told that the donuts were sold out. Arghh! The guy on the phone said I could try back the following morning at 8 am. NO THANKS!

With the Drunken Monkey close by, and Ethos not too far away, I will take my vegan business elsewhere.",2,3,,1,Susana S.,tu0uBq0qJxAlKmiJs92QIw,
Market On South,9/5/2016,"Friend green tomatoes , Mac & Cheese, kale kale salad all vegan options for my Vegan daughter . Thanks guys 1st class food",5,1,1,1,Tomas M.,_TB7wl8wJmu3Ra_g2gY57A,
Market On South,10/29/2015,"If you don't happen to need your face anymore, come on down to Market on South where the gluten free salted caramel brownie will melt your whole damn face off!

Good god.",5,,1,,Happy C.,INXU--tK-d2JeHWhJVmvlQ,56b6f769-1905-34dd-8f52-f20d10eac123.jpg
Market On South,10/9/2016,"I had the FGT sandwich and it was absolutely relish! I had studied menu before I got there, so I was set on the FGT sandwich, but also saw that had a brush menu. Th menu looked good and with interesting options. I also had a great beer on draft. I am not sure of the name but it was a wheat beer. Overall, I great place and will go back.",5,,,,Yvette P.,T8aDp2TBbz6uBepTP8l76Q,
Market On South,5/3/2016,"Good location and great staff. I visited on two occasions once to get doughnuts and another for Kombucha. The first attempt I tried to get doughnuts at 6pm and when I asked where are the doughnuts I was informed I needed to come in very early to get them. Apparently the doughnuts are the shizzy and sell out immediately. I ended up getting a cold pressed juice from the juice bar :) It was amazing.  
The second visit I got the Kombucha. It was okay. I have never made my own and do not consider myself a Kombucha connoisseur but in my opinion the house brand was bland.  It mainly tasted like water with a very light hint of flavor.  I was not a fan because I like a punch of effervescence at the back of my throat and smelling the strong aromas as I taste it. This variation was lacking in my opinion.

BUT they have good beer, a great atmosphere, and tons of things you can purchase from local vendors. I love this place because I discovered the juice bar here. And I will always stop in and check for doughnuts.",4,,,,Naomi W.,5Opu1lytpcmVhla59ZKmcQ,
Market On South,6/5/2016,"I enjoy this place and people. Best food ...even if your not. Vegan you will enjoy it.
Love that they smile when you walk in.",5,,,,La Bree D.,xHVWJoUOjD62kK_QtYQbAg,
Market On South,3/6/2016,"Vegan. Donuts. Amazing. It's everything you probably didn't realize it could be.  And everything you'd want it to be.

Let's talk details(aka the deats, the tails).  This is my third time there.  First Sunday and it was busy.  Everyone has the donut munchies on Sunday apparently.  I got the pistachio orange blossom donut.  It was delicious, if not a tad sweet for my taste.  I wouldn't have minded even a bit more pistachio flavor and even nuts in the donuts. Love pistachios.

My friends got the sprankles donut and a cinnamon roll.  The cinnamon roll was yuuuugggeeee.  And very tasty. Like it was basically the size of a small child.

Quick side note: 4 stars not 5 was only because they didn't have any thin mint donuts left :'( and of course that was my fault for not coming earlier.
Go check out Market on South.  Quench your donut thirst.  You'll thank me.",4,1,1,,Matthew I.,QNQCIwIujO8A6e3sCUBZOQ,
Market On South,6/2/2016,"This place is a dream. The food is delicious and everyone who works here is friendly and helpful. I've been here many times and even brought a group of non-vegan coworkers here for a birthday lunch - they were licking their plates by the end of it.

And, of course, no meal is complete without a delicious dessert. The YOLO cookies are addictive. If you haven't been yet don't wait any longer. This place is amazing. I

If you're going for lunch, get their early so you can grab a table. Enjoy :)",5,,,,Natalie A.,ixhzK0zZeKCEcruhFRomng,
Market On South,2/20/2016,Absolutely loved this place! Very friendly staff and the food was delicious! Had the TLT and the fried green tomato sammies with Mac n cheese and collards. Can't wait to go back!!,4,1,1,1,Heather R.,hUk_yD4zwrI2osOBqiB5vw,4e7f2d63-f259-37c1-b1de-3a0a2ea993da.jpg
Market On South,1/26/2016,"I come here so often they know my name.  Vegan food doesn't get much better than this. My favorite items are the Kale Salad and the Fried Green Tomato sandwich.  The brussel sprouts are definitely my favorite side.

Beyond the healthy vegan food options are the awesome baked goods by Valhalla Bakery. Her donuts are a big hit in the community, but I personally love her cinnamon rolls.  She is always making new items so it's fun to see what new things you can treat yourself too.",5,3,,2,Lindsey T.,kXv5zCJJva13TNCsjKB_Hg,
